date,지역,latitude,longitude,순이동률,전입률,전출률
2021-12-01,충청남도,36.6353,126.7404,0.6,12.4,11.7
2022-01-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-02-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-03-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-04-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-05-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-06-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-07-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-08-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-09-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-10-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2022-11-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2022-12-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2023-01-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-02-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-03-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-04-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-05-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-06-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-07-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-08-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-09-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-10-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2023-11-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2023-12-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2024-01-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-02-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-03-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-04-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-05-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-06-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-07-01,충청남도,36.6353,126.7404,0.4,11.4,10.9
2017-01-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-02-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-03-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-04-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-05-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-06-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-07-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-08-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-09-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-10-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2017-11-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2017-12-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2018-01-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-02-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-03-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-04-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-05-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-06-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-07-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-08-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-09-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-10-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2018-11-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2018-12-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2019-01-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-02-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-03-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-04-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-05-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-06-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-07-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-08-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-09-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-10-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2019-11-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2019-12-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2020-01-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-02-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-03-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-04-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-05-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-06-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-07-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-08-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-09-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-10-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2020-11-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2020-12-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2021-01-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-02-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-03-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-04-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-05-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-06-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-07-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-08-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-09-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-10-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2021-11-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2021-12-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2022-01-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-02-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-03-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-04-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-05-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-06-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-07-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-08-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-09-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-10-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2022-11-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2022-12-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2023-01-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-02-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-03-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-04-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-05-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-06-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-07-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-08-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-09-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-10-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2023-11-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2023-12-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2024-01-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-02-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-03-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-04-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-05-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-06-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-07-01,충청북도,36.6297,127.921,0.2,11.2,11.0
